State,polygon,long,lat
Western Australia,81,125.0749741,-15.3158436
Western Australia,81,125.0613403,-15.3141937
Western Australia,81,125.0511704,-15.3021441
Western Australia,81,125.0263748,-15.3003139
Western Australia,81,125.000824,-15.311924
Western Australia,81,124.9809799,-15.3282538
Western Australia,81,124.9687042,-15.3299036
Western Australia,81,124.9200821,-15.3564653
Western Australia,81,124.8979111,-15.3399248
Western Australia,81,124.8761444,-15.3053045
Western Australia,81,124.887352,-15.2797346
Western Australia,81,124.9196091,-15.2536535
Western Australia,81,124.9200439,-15.2428036
Western Australia,81,124.9391708,-15.2242241
Western Australia,81,124.9539413,-15.223834
Western Australia,81,124.9650726,-15.2126141
Western Australia,81,124.9786987,-15.2190142
Western Australia,81,124.9950485,-15.2376938
Western Australia,81,125.0060577,-15.2232142
Western Australia,81,125.0252228,-15.2156944
Western Australia,81,125.0374832,-15.1970138
Western Australia,81,125.0592728,-15.1776238
Western Australia,81,125.0451202,-15.1590338
Western Australia,81,125.0142517,-15.1758537
Western Australia,81,124.9937515,-15.1978435
Western Australia,81,124.9712372,-15.1829939
Western Australia,81,124.9549255,-15.2054138
Western Australia,81,124.9257889,-15.2251644
Western Australia,81,124.9091797,-15.2317638
Western Australia,81,124.9068985,-15.2466841
Western Australia,81,124.8823929,-15.259635
Western Australia,81,124.8659134,-15.2359552
Western Australia,81,124.8676682,-15.2040853
Western Australia,81,124.8858337,-15.1720638
Western Australia,81,124.8548126,-15.1835651
Western Australia,81,124.8366547,-15.180335
Western Australia,81,124.8417053,-15.1579447
Western Australia,81,124.8555145,-15.1463842
Western Australia,81,124.8689957,-15.1448841
Western Australia,81,124.8675537,-15.1303139
Western Australia,81,124.8930817,-15.1143141
Western Australia,81,124.930748,-15.113574
Western Australia,81,124.9393997,-15.1249142
Western Australia,81,124.9635544,-15.1214437
Western Australia,81,124.9789734,-15.1336041
Western Australia,81,124.985878,-15.116744
Western Australia,81,125.0179138,-15.0999241
Western Australia,81,125.03236389999999,-15.1091337
Western Australia,81,125.0370636,-15.0904837
Western Australia,81,125.0472412,-15.0779038
Western Australia,81,125.0294113,-15.0662136
Western Australia,81,125.0209427,-15.0399237
Western Australia,81,125.0235367,-15.0220642
Western Australia,81,125.0196304,-15.0034342
Western Australia,81,125.0409012,-14.9845343
Western Australia,81,125.0513229,-14.9923744
Western Australia,81,125.0742874,-14.9757633
Western Australia,81,125.0839768,-14.9915028
Western Australia,81,125.0817032,-15.0054827
Western Australia,81,125.0590134,-15.0282736
Western Australia,81,125.0595779,-15.0365343
Western Australia,81,125.0768814,-15.0482044
Western Australia,81,125.0739288,-15.0660639
Western Australia,81,125.0953217,-15.0681334
Western Australia,81,125.1055603,-15.0430126
Western Australia,81,125.1256714,-15.0435028
Western Australia,81,125.1225128,-15.0922127
Western Australia,81,125.1384735,-15.1029329
Western Australia,81,125.1450195,-15.1347132
Western Australia,81,125.1632385,-15.1513634
Western Australia,81,125.1773224,-15.1289329
Western Australia,81,125.1877212,-15.1323128
Western Australia,81,125.2120285,-15.1182928
Western Australia,81,125.2249908,-15.1038828
Western Australia,81,125.2600174,-15.1036329
Western Australia,81,125.271019,-15.1137333
Western Australia,81,125.2810974,-15.0975428
Western Australia,81,125.2897186,-15.100893
Western Australia,81,125.2799912,-15.1290626
Western Australia,81,125.2908783,-15.1429329
Western Australia,81,125.3151169,-15.1546631
Western Australia,81,125.3470154,-15.145793
Western Australia,81,125.3633575,-15.1537533
Western Australia,81,125.382721,-15.1431522
Western Australia,81,125.4118729,-15.1575718
Western Australia,81,125.4430924,-15.1487217
Western Australia,81,125.4813309,-15.1548023
Western Australia,81,125.4812698,-15.1364317
Western Australia,81,125.4543762,-15.1302519
Western Australia,81,125.3970871,-15.1317024
Western Australia,81,125.3735809,-15.1096516
Western Australia,81,125.4001999,-15.0889616
Western Australia,81,125.4002304,-15.0728121
Western Australia,81,125.376648,-15.0709124
Western Australia,81,125.3754807,-15.0527124
Western Australia,81,125.4027405,-15.0430918
Western Australia,81,125.4368973,-15.0224724
Western Australia,81,125.4120102,-15.0186424
Western Australia,81,125.4041672,-15.0288515
Western Australia,81,125.3859406,-15.0325518
Western Australia,81,125.3711395,-14.9966822
Western Australia,81,125.3634872,-15.0057821
Western Australia,81,125.3369675,-15.0016117
Western Australia,81,125.3187485,-15.0058727
Western Australia,81,125.2831421,-14.9946528
Western Australia,81,125.2840271,-14.9746733
Western Australia,81,125.2712021,-14.9595928
Western Australia,81,125.255661,-14.9792032
Western Australia,81,125.2504883,-14.9648428
Western Australia,81,125.2571716,-14.9464722
Western Australia,81,125.2427826,-14.9441528
Western Australia,81,125.237587,-14.9614925
Western Australia,81,125.2132874,-14.9693327
Western Australia,81,125.2083817,-14.9480934
Western Australia,81,125.2233887,-14.9420528
Western Australia,81,125.2310181,-14.9198332
Western Australia,81,125.2538376,-14.9075031
Western Australia,81,125.2719879,-14.9313822
Western Australia,81,125.2954178,-14.9310417
Western Australia,81,125.3067398,-14.9243917
Western Australia,81,125.3079758,-14.9040823
Western Australia,81,125.3215256,-14.8796215
Western Australia,81,125.3050384,-14.8814917
Western Australia,81,125.2771225,-14.8620815
Western Australia,81,125.2587967,-14.8550224
Western Australia,81,125.2509766,-14.8639116
Western Australia,81,125.2218475,-14.8581533
Western Australia,81,125.1987076,-14.8370628
Western Australia,81,125.1883774,-14.7803431
Western Australia,81,125.1681824,-14.7804832
Western Australia,81,125.1507874,-14.7751026
Western Australia,81,125.1425323,-14.7520428
Western Australia,81,125.1575775,-14.7346029
Western Australia,81,125.1815872,-14.7386532
Western Australia,81,125.1826477,-14.7074919
Western Australia,81,125.2174683,-14.7057123
Western Australia,81,125.210556,-14.6922522
Western Australia,81,125.2137909,-14.669342
Western Australia,81,125.2283173,-14.6631918
Western Australia,81,125.2572708,-14.678092
Western Australia,81,125.2616348,-14.6571121
Western Australia,81,125.3084183,-14.6499424
Western Australia,81,125.2894669,-14.6289816
Western Australia,81,125.2789993,-14.6392222
Western Australia,81,125.26115419999999,-14.6327219
Western Australia,81,125.2535553,-14.606822
Western Australia,81,125.2585297,-14.5933018
Western Australia,81,125.2747803,-14.5897522
Western Australia,81,125.2937393,-14.5748119
Western Australia,81,125.302269,-14.5580215
Western Australia,81,125.3119507,-14.5736322
Western Australia,81,125.3445053,-14.5507212
Western Australia,81,125.3420563,-14.5215826
Western Australia,81,125.3638763,-14.5146627
Western Australia,81,125.3570862,-14.5321322
Western Australia,81,125.3588638,-14.5539312
Western Australia,81,125.3788071,-14.5727015
Western Australia,81,125.4026566,-14.5683012
Western Australia,81,125.4112778,-14.5559111
Western Australia,81,125.4230041,-14.5856409
Western Australia,81,125.42411800000001,-14.6002006
Western Australia,81,125.4557877,-14.6000709
Western Australia,81,125.4535294,-14.5776014
Western Australia,81,125.4666367,-14.5760613
Western Australia,81,125.4736328,-14.5622006
Western Australia,81,125.4654465,-14.5489607
Western Australia,81,125.4683991,-14.5330524
Western Australia,81,125.4797592,-14.5316219
Western Australia,81,125.496727,-14.5165453
Western Australia,81,125.5141373,-14.5116348
Western Australia,81,125.54798889999999,-14.5098
Western Australia,81,125.5606079,-14.5147991
Western Australia,81,125.557785,-14.5307093
Western Australia,81,125.5439682,-14.5385704
Western Australia,81,125.5541229,-14.5570002
Western Australia,81,125.5729294,-14.5501585
Western Australia,81,125.5842285,-14.5256987
Western Australia,81,125.5945282,-14.5356588
Western Australia,81,125.6068573,-14.5151386
Western Australia,81,125.5948105,-14.4642019
Western Australia,81,125.6016846,-14.4490929
Western Australia,81,125.601265,-14.4335232
Western Australia,81,125.6200867,-14.4133644
Western Australia,81,125.6175613,-14.4008255
Western Australia,81,125.6029129,-14.3769751
Western Australia,81,125.588562,-14.369935
Western Australia,81,125.600235,-14.3375759
Western Australia,81,125.5814133,-14.3158464
Western Australia,81,125.5991135,-14.2770662
Western Australia,81,125.5839233,-14.2601271
Western Australia,81,125.5901642,-14.2476969
Western Australia,81,125.6070633,-14.2498856
Western Australia,81,125.6200714,-14.2344561
Western Australia,81,125.6515198,-14.2506657
Western Australia,81,125.6668625,-14.2755356
Western Australia,81,125.666832,-14.2864857
Western Australia,81,125.6829224,-14.288106
Western Australia,81,125.7241058,-14.310545
Western Australia,81,125.7116776,-14.3268862
Western Australia,81,125.7213745,-14.3433847
Western Australia,81,125.7024841,-14.3478565
Western Australia,81,125.6712265,-14.3309269
Western Australia,81,125.6743851,-14.3601971
Western Australia,81,125.6685867,-14.3805161
Western Australia,81,125.654747,-14.3817749
Western Australia,81,125.6615677,-14.4000349
Western Australia,81,125.6629334,-14.4233942
Western Australia,81,125.6592941,-14.4416733
Western Australia,81,125.6765442,-14.4507408
Western Australia,81,125.6772079,-14.4663096
Western Australia,81,125.6885071,-14.4934263
Western Australia,81,125.6783142,-14.5464497
Western Australia,81,125.6506882,-14.6186275
Western Australia,81,125.6693344,-14.6092205
Western Australia,81,125.681282,-14.56633
Western Australia,81,125.701088,-14.5218973
Western Australia,81,125.7142563,-14.481967
Western Australia,81,125.7300262,-14.4771395
Western Australia,81,125.7360535,-14.4782791
Western Australia,81,125.7406769,-14.4856291
Western Australia,81,125.7675857,-14.4720202
Western Australia,81,125.7945938,-14.4664202
Western Australia,81,125.7984543,-14.4447603
Western Australia,81,125.8125839,-14.4467001
Western Australia,81,125.8021164,-14.4722996
Western Australia,81,125.8160171,-14.4741297
Western Australia,81,125.8524246,-14.45714
Western Australia,81,125.8581467,-14.4777098
Western Australia,81,125.8464127,-14.4771805
Western Australia,81,125.8229523,-14.4857702
Western Australia,81,125.817955,-14.4981699
Western Australia,81,125.8324127,-14.5109501
Western Australia,81,125.8358765,-14.5237103
Western Australia,81,125.849884,-14.5359097
Western Australia,81,125.8313217,-14.5492096
Western Australia,81,125.8461533,-14.5561104
Western Australia,81,125.8312836,-14.5750503
Western Australia,81,125.8466873,-14.5903101
Western Australia,81,125.8469772,-14.6066608
Western Australia,81,125.8568344,-14.6134596
Western Australia,81,125.876236,-14.6062603
Western Australia,81,125.882515,-14.6235895
Western Australia,81,125.9009018,-14.6315603
Western Australia,81,125.9088058,-14.6543198
Western Australia,81,125.9281616,-14.6453304
Western Australia,81,125.9346542,-14.6165905
Western Australia,81,125.9198456,-14.5838499
Western Australia,81,125.9018936,-14.5691605
Western Australia,81,125.9198837,-14.5390501
Western Australia,81,125.9448166,-14.5328598
Western Australia,81,125.9599609,-14.5214195
Western Australia,81,125.9704361,-14.5223904
Western Australia,81,125.9720306,-14.5448504
Western Australia,81,126.0012665,-14.5538902
Western Australia,81,126.0067825,-14.5283003
Western Australia,81,126.0166244,-14.5192499
Western Australia,81,126.0429535,-14.5368299
Western Australia,81,126.0512924,-14.5288
Western Australia,81,126.0443115,-14.5158195
Western Australia,81,126.0463333,-14.4722204
Western Australia,81,126.0309219,-14.4701004
Western Australia,81,126.0243835,-14.4310303
Western Australia,81,126.0162506,-14.4162502
Western Australia,81,126.0004044,-14.4143105
Western Australia,81,125.9870834,-14.4201698
Western Australia,81,125.979332,-14.39816
Western Australia,81,126.0034866,-14.4003401
Western Australia,81,126.0173569,-14.3806601
Western Australia,81,126.0263901,-14.3813305
Western Australia,81,126.0458145,-14.3591604
Western Australia,81,126.0693283,-14.3622789
Western Australia,81,126.0791473,-14.3523188
Western Australia,81,126.0702133,-14.3343792
Western Australia,81,126.0881271,-14.3302393
Western Australia,81,126.0828934,-14.3035088
Western Australia,81,126.0656052,-14.2799387
Western Australia,81,126.0574493,-14.2556686
Western Australia,81,126.0777893,-14.237669
Western Australia,81,126.0989838,-14.239768
Western Australia,81,126.1277924,-14.2330484
Western Australia,81,126.1487961,-14.2078075
Western Australia,81,126.1573029,-14.1785278
Western Australia,81,126.1422119,-14.1598177
Western Australia,81,126.1571198,-14.151988
Western Australia,81,126.151741,-14.1253386
Western Australia,81,126.1333313,-14.1180391
Western Australia,81,126.1262207,-14.0969305
Western Australia,81,126.1011887,-14.0748501
Western Australia,81,126.0877991,-14.0861702
Western Australia,81,126.0640564,-14.07335
Western Australia,81,126.0344849,-14.0952101
Western Australia,81,125.9930801,-14.0682106
Western Australia,81,125.9920578,-14.0501614
Western Australia,81,125.9812088,-14.0322008
Western Australia,81,125.9807739,-14.0065813
Western Australia,81,125.9942932,-14.0090809
Western Australia,81,126.0004196,-14.0210514
Western Australia,81,126.0143585,-14.0254412
Western Australia,81,126.0060806,-14.0542612
Western Australia,81,126.0238648,-14.0441713
Western Australia,81,126.0347137,-14.0310507
Western Australia,81,126.0559845,-14.0265999
Western Australia,81,126.0381241,-13.9994106
Western Australia,81,126.0407333,-13.9835606
Western Australia,81,126.0653534,-13.9882212
Western Australia,81,126.0741425,-14.0300598
Western Australia,81,126.0949936,-14.0435696
Western Australia,81,126.1002884,-14.0318098
Western Australia,81,126.0890427,-14.0223503
Western Australia,81,126.0966415,-13.99858
Western Australia,81,126.0864029,-13.9876804
Western Australia,81,126.0727844,-13.962491
Western Australia,81,126.0452728,-13.9529715
Western Australia,81,126.0318832,-13.9388409
Western Australia,81,126.0369873,-13.9266615
Western Australia,81,126.0521088,-13.9430513
Western Australia,81,126.0627441,-13.9429512
Western Australia,81,126.0660019,-13.9265814
Western Australia,81,126.0870438,-13.9208403
Western Australia,81,126.1121216,-13.9350996
Western Australia,81,126.1338577,-13.9415503
Western Australia,81,126.1349182,-13.9188604
Western Australia,81,126.1616135,-13.9243002
Western Australia,81,126.1413574,-13.9598503
Western Australia,81,126.1591644,-13.9683304
Western Australia,81,126.135437,-13.9885197
Western Australia,81,126.1200256,-14.0164003
Western Australia,81,126.1471481,-13.9994602
Western Australia,81,126.1531372,-13.9904604
Western Australia,81,126.1771927,-13.9879894
Western Australia,81,126.1513519,-14.0096598
Western Australia,81,126.185585,-14.0127392
